timestamp,mileage,temperature,pressure,rpm,failure_event
2024-01-01 00:00:00,1054.9671415301123,69.93086784941441,30.194306561430206,1576.1514928204012,0
2024-01-01 01:00:00,1102.625607782879,69.81379937093982,30.668070406082425,1614.5232292780468,0
2024-01-01 02:00:00,1147.9308639235294,70.0850793927328,30.529045098238687,1591.2367415995338,0
2024-01-01 03:00:00,1200.3504866391897,69.1284392704039,30.011569748484778,1563.1223651374853,0
2024-01-01 04:00:00,1240.2221754358454,69.28556293670154,29.739162525828416,1492.5071800707208,0
2024-01-01 05:00:00,1304.878663125061,69.17267478645827,29.759420987234794,1421.269770760048,0
2024-01-01 06:00:00,1349.434835879809,69.22813608131321,29.414122914008104,1440.0546716773315,0
2024-01-01 07:00:00,1393.428448980621,69.08228920641658,29.233610930339285,1532.6685809027783,0
2024-01-01 08:00:00,1443.2934767332415,68.55343374193862,29.48037440397024,1471.6263984042273,0
2024-01-01 09:00:00,1495.382112683289,67.57359867999872,29.081918589300713,1481.4694601976835,0
2024-01-01 10:00:00,1552.7667784832431,67.65928282059372,29.04722410458424,1466.414275418219,0
2024-01-01 11:00:00,1587.9815585795689,67.29936071639636,28.909032473296307,1519.2703867291648,0
2024-01-01 12:00:00,1641.4177414752535,66.41784063871499,29.006257664114745,1500.0162727083489,0
2024-01-01 13:00:00,1684.6485214721938,66.72367878313543,29.315557520863532,1546.5802786641589,0
2024-01-01 14:00:00,1726.2563462399673,66.56907259520982,29.4149365502846,1595.3575350202768,0
2024-01-01 15:00:00,1771.4646038615144,66.4762431068779,29.083036058082794,1535.5472038162434,0
2024-01-01 16:00:00,1829.5898620854564,67.15436312116331,29.061433021608693,1585.7238487108445,0
2024-01-01 17:00:00,1883.2062223359328,66.83180324386075,29.169851703261216,1662.625677034143,0
2024-01-01 18:00:00,1932.8479619448333,67.61412507176775,28.38392817203429,1703.7208022529044,0
2024-01-01 19:00:00,1983.718432627215,67.46462139653481,28.411456404994944,1604.3423565228597,0
2024-01-01 20:00:00,2031.5217137488398,67.64317768229068,28.8548246184174,1578.4288456091774,0
2024-01-01 21:00:00,2073.436777719908,67.39229916049841,29.129445253728022,1594.8664010921616,0
2024-01-01 22:00:00,2118.1391756822377,67.64893287705509,29.158568518532434,1643.298650618806,0
2024-01-01 23:00:00,2161.1186447434643,67.48510180375621,29.040936072592785,1570.1229032122,0
2024-01-02 00:00:00,2214.07984751411,67.61562943984616,29.042470109585523,1558.3935465434427,0
2024-01-02 01:00:00,2249.9261400936057,67.40530677846348,28.93965575462749,1518.2796830823618,0
2024-01-02 02:00:00,2298.3132829769456,67.60733220687075,29.505511524990652,1527.0085737239538,0
2024-01-02 03:00:00,2350.8887868841734,67.57010924898766,28.92988016040094,1525.6828799514929,0
2024-01-02 04:00:00,2401.4910889835837,68.80173030523031,28.872171870966604,1540.7602470681734,0
2024-01-02 05:00:00,2451.1439712865313,68.21739128642054,29.21501871532111,1578.3568987025121,0
2024-01-02 06:00:00,2509.0542907569616,67.76269755902317,29.635857008601942,1508.2643455628981,0
2024-01-02 07:00:00,2564.9228616949645,68.85792537192816,29.338696111062735,1479.9494590827596,0
2024-01-02 08:00:00,2615.9193753458408,68.60618754487007,28.873497081742894,1483.377607823061,0
2024-01-02 09:00:00,2655.2963382085795,68.84298376018766,28.597669811472752,1560.874328073938,0
2024-01-02 10:00:00,2697.463805285217,68.68195300208482,28.841724976683654,1499.3311122522402,0
2024-01-02 11:00:00,2749.738404631258,69.33552437922604,28.359480006315287,1508.5628051788553,0
2024-01-02 12:00:00,2802.3372325737423,69.7264358151147,27.988394793051864,1442.5399745246416,0
2024-01-02 13:00:00,2857.5566482299114,69.8749281517313,28.063542648155625,1459.8623849994904,0
2024-01-02 14:00:00,2900.7564010141264,69.9910550003118,28.15146439014523,1424.144814098172,0
2024-01-02 15:00:00,2969.414146125574,70.22797146076769,27.794073340984433,1456.9724945298635,0
2024-01-02 16:00:00,3009.667329423301,70.62151376263891,28.141652014686652,1415.938378612278,0
2024-01-02 17:00:00,3069.301090715744,70.82790422610717,28.388270062685,1510.7780277449754,0
2024-01-02 18:00:00,3116.8472095557154,70.45103614392842,28.121415733797342,1469.9875134967035,0
2024-01-02 19:00:00,3166.0761924615745,70.62161213133675,28.204422973596348,1511.3466759485048,0
2024-01-02 20:00:00,3216.2062113803536,71.3483791699154,28.12502592362496,1647.3551342779856,0
2024-01-02 21:00:00,3272.4628848580037,70.91980039170727,27.803758174206628,1671.478755040145,0
2024-01-02 22:00:00,3320.228257004745,71.27680063875331,27.94572946157869,1667.8373094073013,0
2024-01-02 23:00:00,3361.760319824061,70.51937702641038,27.811774975958585,1710.657249123475,0
2024-01-03 00:00:00,3413.901257265363,69.89650763705438,27.863729253713938,1729.9231181099167,0
2024-01-03 01:00:00,3455.0626829033513,69.97337019002715,27.881191869247736,1672.7746032183854,0
2024-01-03 02:00:00,3508.640556506834,70.25376245321127,28.206107242200318,1725.4647058201306,0
2024-01-03 03:00:00,3544.863862827263,69.78484993325371,28.360617822362915,1751.1540033657411,0
2024-01-03 04:00:00,3600.014339690323,71.71121567858107,28.531884975570865,1807.932285374771,0
2024-01-03 05:00:00,3659.5543573252553,72.03691130423397,28.437304202178762,1845.8807463994344,0
